date,position_count,gross_market_value,net_market_value,gross_exposure,net_exposure,cash_proxy,turnover,turnover_rate,missing_price_count,forward_filled_price_count,fill_price_fallback_count
2026-01-22 00:00:00,2,999760.0,999760.0,0.8979802763180771,0.8979802763180771,113582.93900000001,499800.0,0.4489182824915729,2,0,2
2026-01-23 00:00:00,2,999760.0,999760.0,0.8606327448623797,0.8606327448623797,161896.939,0.0,0.0,2,0,2
2026-01-26 00:00:00,2,999760.0,999760.0,0.8460719313521933,0.8460719313521933,181888.939,0.0,0.0,2,0,2
2026-01-27 00:00:00,1,499959.99999999994,499959.99999999994,0.4261674067250872,0.4261674067250872,673194.0049999999,549780.0,0.4686341244685944,1,0,1
2026-01-28 00:00:00,2,993947.0,993947.0,0.8602117621487291,0.8602117621487291,161520.80890000006,493987.0,0.4275212136548168,2,0,2
2026-01-29 00:00:00,1,499959.99999999994,499959.99999999994,0.431652316963015,0.431652316963015,658286.9972999999,479372.0,0.4138771791487208,1,0,1
2026-01-30 00:00:00,2,994718.0,994718.0,0.8627997417721711,0.8627997417721711,158177.5699,494758.00000000006,0.4291438122560523,2,0,2
2026-02-02 00:00:00,2,994718.0,994718.0,0.8735515363179923,0.8735515363179923,143987.5699,0.0,0.0,2,0,2
2026-02-03 00:00:00,1,499959.99999999994,499959.99999999994,0.4380234381071011,0.4380234381071011,641440.1089999999,478203.0,0.41896176128716317,1,0,1
2026-02-04 00:00:00,2,1005493.0,1005493.0,0.866207337348055,0.866207337348055,155306.44909999985,505533.0,0.4355041694686828,2,0,2
2026-02-05 00:00:00,2,1005493.0,1005493.0,0.8283390654264358,0.8283390654264358,208373.44909999985,0.0,0.0,2,0,2
2026-02-06 00:00:00,1,499959.99999999994,499959.99999999994,0.40910930519923955,0.40910930519923955,722109.4901,586530.0,0.4799481574096127,1,0,1
2026-02-09 00:00:00,2,1006494.0,1006494.0,0.7954125609688875,0.7954125609688875,258879.52989999996,506534.0,0.4003039324206746,2,0,2
2026-02-10 00:00:00,1,499959.99999999994,499959.99999999994,0.39221418255818,0.39221418255818,774751.6810999999,559496.0,0.4389196461408343,1,0,1
2026-02-11 00:00:00,2,996240.0,996240.0,0.7818658376705533,0.7818658376705533,277942.79709999985,496280.0,0.389488856017769,2,0,2
2026-02-12 00:00:00,2,996240.0,996240.0,0.8073893683857669,0.8073893683857669,237662.79709999985,0.0,0.0,2,0,2
2026-02-13 00:00:00,1,499959.99999999994,499959.99999999994,0.4090088858400211,0.4090088858400211,722409.5310999998,444220.0,0.3634089272498884,1,0,1
2026-02-24 00:00:00,2,1005400.0,1005400.0,0.814185387220923,0.814185387220923,229453.8990999998,505440.0,0.4093115795871726,2,0,2
2026-02-25 00:00:00,2,1005400.0,1005400.0,0.8054851186944385,0.8054851186944385,242791.8990999998,0.0,0.0,2,0,2
2026-02-26 00:00:00,2,1005400.0,1005400.0,0.8114176983889849,0.8114176983889849,233665.8990999998,0.0,0.0,2,0,2
2026-02-27 00:00:00,1,499959.99999999994,499959.99999999994,0.4044649856678327,0.4044649856678327,736142.0550999998,519480.0,0.42025656203441425,1,0,1
2026-03-02 00:00:00,2,980020.0,980020.0,0.7808874294260089,0.7808874294260089,274988.03709999984,480060.0,0.382515478633344,2,0,2
2026-03-03 00:00:00,2,980020.0,980020.0,0.7682924120098524,0.7682924120098524,295562.03709999984,0.0,0.0,2,0,2
2026-03-04 00:00:00,2,980020.0,980020.0,0.771981708628121,0.771981708628121,289466.03709999984,0.0,0.0,2,0,2
2026-03-05 00:00:00,1,499959.99999999994,499959.99999999994,0.3889742919713286,0.3889742919713286,785369.1601,529590.0,0.4120267527104087,1,0,1
2026-03-06 00:00:00,2,974917.0,974917.0,0.75858007282651,0.75858007282651,310269.67299999995,474957.0,0.36956265574347424,2,0,2
2026-03-09 00:00:00,1,499959.99999999994,499959.99999999994,0.3963666776563337,0.3963666776563337,761397.2940999998,451263.00000000006,0.3577598529066929,1,0,1
