date,trade_count,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,daily_return,log_return,high_watermark,drawdown_amount,drawdown
2025-08-15 00:00:00,2,955290.0,286.587,0.0,-30349.000000000055,36149.999999999985,5800.999999999927,5514.412999999928,1096450.8957,0.005054751662857626,0.00504201929362273,1143876.6827,-47425.78700000001,-0.04146057675383019
2025-08-18 00:00:00,2,1010061.0,303.01829999999995,0.0,21371.999999999967,0.0,21371.999999999967,21068.981699999968,1117519.8773999999,0.019215618120817846,0.019033329620253402,1143876.6827,-26356.805300000124,-0.023041649242982798
2025-08-19 00:00:00,0,0.0,0.0,0.0,0.0,7449.0,7449.0,7449.0,1124968.8773999999,0.006665653247556191,0.00664353601043621,1143876.6827,-18907.805300000124,-0.016529583639532053
2025-08-20 00:00:00,0,0.0,0.0,0.0,0.0,-2847.0000000000364,-2847.0000000000364,-2847.0000000000364,1122121.8773999999,-0.002530736678315826,-0.002533944405468044,1143876.6827,-21754.805300000124,-0.01901848829425412
2025-08-21 00:00:00,2,1044810.0,313.443,0.0,-1755.0000000000255,10530.000000000033,8775.000000000007,8461.557000000006,1130583.4344,0.007540675545517184,0.007512386773636449,1143876.6827,-13293.248300000094,-0.01162122499833007
2025-08-22 00:00:00,2,1047762.0,314.3286,0.0,-3717.000000000015,0.0,-3717.000000000015,-4031.328600000015,1126552.1057999998,-0.0035657064108139958,-0.0035720786942222177,1143876.6827,-17324.57690000022,-0.015145493532665921
2025-08-25 00:00:00,1,604021.0,181.20629999999997,0.0,0.0,52743.999999999956,52743.999999999956,52562.79369999996,1179114.8994999998,0.04665811144409826,0.045602337439122835,1179114.8994999998,0.0,0.0
2025-08-26 00:00:00,1,495568.0,148.6704,0.0,8083.9999999999945,5310.0000000000755,13394.00000000007,13245.32960000007,1192360.2290999999,0.01123328151108649,0.011170656755593587,1192360.2290999999,0.0,0.0
2025-08-27 00:00:00,1,497546.99999999994,149.26409999999996,0.0,16460.99999999993,-46884.000000000015,-30423.00000000008,-30572.26410000008,1161787.9649999999,-0.025640123977530016,-0.02597456101220648,1192360.2290999999,-30572.26410000003,-0.025640123977530016
2025-08-28 00:00:00,2,958260.0,287.47799999999995,0.0,28428.000000000015,-12408.000000000002,16020.000000000011,15732.522000000008,1177520.4869999997,0.013541646560265352,0.01345077788635803,1192360.2290999999,-14839.742100000149,-0.012445686913929777
2025-08-29 00:00:00,1,500514.0,150.15419999999997,0.0,-7009.999999999975,-19583.999999999993,-26593.999999999967,-26744.154199999968,1150776.3327999997,-0.022712262330260358,-0.022974158866641625,1192360.2290999999,-41583.89630000014,-0.03487527953812075
2025-09-01 00:00:00,0,0.0,0.0,0.0,0.0,11746.000000000013,11746.000000000013,11746.000000000013,1162522.3327999997,0.010207022568339053,0.010155282689045309,1192360.2290999999,-29837.89630000014,-0.02502422973510443
2025-09-02 00:00:00,1,484800.0,145.44,0.0,9407.99999999997,-19884.00000000001,-10476.00000000004,-10621.44000000004,1151900.8927999998,-0.009136547058341327,-0.009178541288294416,1192360.2290999999,-40459.33630000008,-0.033932141740872224
2025-09-03 00:00:00,2,1001683.0,300.5049,0.0,16479.000000000007,-18225.999999999985,-1746.9999999999773,-2047.5048999999772,1149853.3878999997,-0.001777500922864217,-0.0017790825521391566,1192360.2290999999,-42506.84120000014,-0.035649328250477286
2025-09-04 00:00:00,1,497994.0,149.39819999999997,0.0,-35904.99999999998,6767.999999999984,-29136.999999999993,-29286.398199999996,1120566.9896999998,-0.02546968031592811,-0.025799647451235263,1192360.2290999999,-71793.23940000008,-0.06021103157238816
2025-09-05 00:00:00,1,469270.0,140.78099999999998,0.0,-17869.000000000004,19146.00000000005,1277.0000000000455,1136.2190000000455,1121703.2086999998,0.0010139679380563038,0.0010134542197998346,1192360.2290999999,-70657.02040000004,-0.05925811568986361
2025-09-08 00:00:00,2,989664.0,296.89919999999995,0.0,-4330.000000000143,5616.000000000008,1285.9999999998654,989.1007999998656,1122692.3094999997,0.0008817847647473176,0.0008813962209528703,1192360.2290999999,-69667.91960000014,-0.05842858382871918
2025-09-09 00:00:00,1,499048.0,149.71439999999998,0.0,-33170.000000000015,-3668.000000000015,-36838.00000000003,-36987.714400000026,1085704.5950999998,-0.032945548915777945,-0.033500475823332244,1192360.2290999999,-106655.63400000008,-0.0894491709778884
2025-09-10 00:00:00,1,469730.0,140.91899999999998,0.0,-12625.999999999996,53682.00000000003,41056.00000000004,40915.081000000035,1126619.6760999998,0.03768527938875632,0.03699253972213168,1192360.2290999999,-65740.55300000007,-0.055134808588526485
2025-09-11 00:00:00,2,1028039.0,308.4117,0.0,664.9999999999563,2095.9999999999554,2760.999999999912,2452.588299999911,1129072.2643999998,0.00217694431584059,0.002174578205867659,1192360.2290999999,-63287.96470000013,-0.0530778896808477
2025-09-12 00:00:00,1,477225.0,143.1675,0.0,0.0,30564.00000000006,30564.00000000006,30420.83250000006,1159493.0968999998,0.026943211217898444,0.02658663362193249,1192360.2290999999,-32867.13220000011,-0.027564767255620737
2025-09-15 00:00:00,1,454500.0,136.35,0.0,0.0,-31149.000000000036,-31149.000000000036,-31285.350000000035,1128207.7468999997,-0.026981920016293404,-0.027352615279451254,1192360.2290999999,-64152.4822000002,-0.053802936926555245
2025-09-16 00:00:00,2,1027392.0,308.21759999999995,0.0,5158.000000000044,-15228.00000000004,-10069.999999999996,-10378.217599999996,1117829.5292999996,-0.00919885333930437,-0.009241424059673667,1192360.2290999999,-74530.6998000003,-0.06250686493984836
2025-09-17 00:00:00,1,484650.0,145.39499999999998,0.0,19664.999999999956,-7866.000000000028,11798.999999999927,11653.604999999927,1129483.1342999996,0.010425207685556215,0.010371239966968877,1192360.2290999999,-62877.09480000031,-0.05273330430306311
2025-09-18 00:00:00,0,0.0,0.0,0.0,0.0,-19300.000000000004,-19300.000000000004,-19300.000000000004,1110183.1342999996,-0.017087461878712573,-0.01723513723769625,1192360.2290999999,-82177.09480000031,-0.06891968785475844
2025-09-19 00:00:00,1,462118.0,138.63539999999998,0.0,-13261.99999999998,2840.999999999998,-10420.999999999982,-10559.635399999981,1099623.4988999995,-0.009511615762977876,-0.0095571400833986,1192360.2290999999,-92736.73020000034,-0.07777576602835745
2025-09-22 00:00:00,2,976386.0,292.9158,0.0,3645.00000000001,-1395.0000000000102,2250.0,1957.0841999999998,1101580.5830999997,0.0017797766253249137,0.0017781946996117052,1192360.2290999999,-90779.64600000018,-0.0761344128934266
2025-09-23 00:00:00,2,956709.0,287.0127,0.0,-745.0000000000636,-20832.00000000002,-21577.00000000008,-21864.012700000083,1079716.5703999996,-0.019847855922143887,-0.020047470308370625,1192360.2290999999,-112643.65870000026,-0.0944711639577448
2025-09-24 00:00:00,1,493276.0,147.9828,0.0,8848.000000000007,-1787.9999999999618,7060.0000000000455,6912.017200000046,1086628.5875999995,0.00640169595381801,0.006381292131357217,1192360.2290999999,-105731.64150000038,-0.08867424367198762
2025-09-25 00:00:00,0,0.0,0.0,0.0,0.0,10269.999999999964,10269.999999999964,10269.999999999964,1096898.5875999995,0.009451251436963348,0.009406867794921588,1192360.2290999999,-95461.64150000038,-0.08006107480795077
2025-09-26 00:00:00,1,515540.0,154.66199999999998,0.0,21902.99999999998,-23564.9999999999,-1661.99999999992,-1816.6619999999198,1095081.9255999997,-0.0016561804532674307,-0.0016575534362621295,1192360.2290999999,-97278.30350000015,-0.0815846596740537
2025-09-29 00:00:00,2,984916.0,295.47479999999996,0.0,-45052.000000000044,4424.000000000004,-40628.000000000044,-40923.47480000004,1054158.4507999995,-0.03737024038414116,-0.03808640672164029,1192360.2290999999,-138201.77830000035,-0.11590606171451712
2025-09-30 00:00:00,2,965400.0,289.62,0.0,12240.000000000045,-26520.00000000007,-14280.000000000024,-14569.620000000023,1039588.8307999995,-0.013821091116751116,-0.013917491667759508,1192360.2290999999,-152771.39830000035,-0.12812520459132815
2025-10-09 00:00:00,1,499724.00000000006,149.9172,0.0,-3252.000000000027,-18731.999999999975,-21984.0,-22133.9172,1017454.9135999995,-0.021291030207555406,-0.021520953585265918,1192360.2290999999,-174905.31550000038,-0.14668831719758035
2025-10-10 00:00:00,0,0.0,0.0,0.0,0.0,-13231.999999999978,-13231.999999999978,-13231.999999999978,1004222.9135999996,-0.013004998868384132,-0.013090304271090203,1192360.2290999999,-188137.31550000026,-0.15778563466680484
2025-10-13 00:00:00,1,460740.0,138.22199999999998,0.0,-6971.999999999985,3859.999999999931,-3112.0000000000546,-3250.2220000000543,1000972.6915999996,-0.0032365543107839567,-0.003241803281466386,1192360.2290999999,-191387.53750000033,-0.16051150720152807
2025-10-14 00:00:00,2,1004916.0,301.47479999999996,0.0,2296.0000000000564,-19511.99999999997,-17215.999999999913,-17517.474799999916,983455.2167999996,-0.01750045225709329,-0.01765539555138984,1192360.2290999999,-208905.0123000003,-0.175202935490127
2025-10-15 00:00:00,1,503730.0,151.119,0.0,5790.000000000048,27588.000000000025,33378.00000000007,33226.881000000074,1016682.0977999996,0.0337858607411885,0.03322765670928192,1192360.2290999999,-175678.13130000024,-0.14733645672885542
2025-10-16 00:00:00,0,0.0,0.0,0.0,0.0,-18526.00000000006,-18526.00000000006,-18526.00000000006,998156.0977999996,-0.018222018505183124,-0.018390084280254293,1192360.2290999999,-194204.13130000024,-0.1628737075930372
2025-10-17 00:00:00,1,519782.99999999994,155.93489999999997,0.0,21317.999999999935,-20887.000000000007,430.99999999992906,275.06509999992886,998431.1628999995,0.00027557323008520207,0.00027553526675692345,1192360.2290999999,-193929.06620000035,-0.16264301799664949
2025-10-20 00:00:00,2,984080.0,295.224,0.0,17859.99999999997,1930.0000000000446,19790.000000000015,19494.776000000016,1017925.9388999996,0.0195254081847529,0.019337232923637364,1192360.2290999999,-174434.29020000028,-0.14629328112668116
2025-10-21 00:00:00,1,495012.0,148.50359999999998,0.0,73751.99999999996,-9999.999999999964,63751.99999999999,63603.496399999996,1081529.4352999995,0.062483422388009524,0.06060901923637125,1192360.2290999999,-110830.79380000033,-0.09295076361583787
2025-10-22 00:00:00,1,567000.0,170.1,0.0,-13271.999999999985,21508.0,8236.000000000016,8065.900000000016,1089595.3352999995,0.007457864517355972,0.007430192145142823,1192360.2290999999,-102764.89380000043,-0.08618611330031356
2025-10-23 00:00:00,2,993680.0,298.1039999999999,0.0,60030.00000000006,-12000.000000000011,48030.000000000044,47731.89600000005,1137327.2312999996,0.04380699371006225,0.04287460044429842,1192360.2290999999,-55032.997800000245,-0.046154674113492944
2025-10-24 00:00:00,1,493679.99999999994,148.10399999999996,0.0,2541.0000000000105,-31339.00000000004,-28798.00000000003,-28946.10400000003,1108381.1272999996,-0.0254509900083143,-0.025780468850005633,1192360.2290999999,-83979.1018000003,-0.07043098197210773
2025-10-27 00:00:00,0,0.0,0.0,0.0,0.0,84700.0,84700.0,84700.0,1193081.1272999996,0.07641775731631961,0.073638636683927,1193081.1272999996,0.0,0.0
2025-10-28 00:00:00,1,550550.0,165.165,0.0,-172667.00000000003,167706.0000000001,-4960.999999999938,-5126.164999999938,1187954.9622999998,-0.004296577058092055,-0.0043058338698857244,1193081.1272999996,-5126.164999999804,-0.004296577058092055
2025-10-29 00:00:00,2,1037240.0,311.172,0.0,-13475.99999999997,10285.000000000016,-3190.999999999955,-3502.171999999955,1184452.7902999998,-0.002948067991752401,-0.0029524221037789114,1193081.1272999996,-8628.336999999825,-0.007231978448545395
2025-10-30 00:00:00,1,495924.0,148.7772,0.0,-1572.9999999999918,-24800.000000000022,-26373.000000000015,-26521.777200000015,1157931.0130999996,-0.022391586576686273,-0.02264608439959533,1193081.1272999996,-35150.11419999995,-0.02946162955368037
2025-10-31 00:00:00,1,471820.0,141.546,0.0,8990.00000000003,2568.9999999999545,11558.999999999984,11417.453999999983,1169348.4670999995,0.009860219538842196,0.00981192477929347,1193081.1272999996,-23732.660200000042,-0.01989190815020958
2025-11-03 00:00:00,1,500932.0,150.2796,0.0,-5612.00000000001,-3145.9999999999836,-8757.999999999993,-8908.279599999994,1160440.1874999995,-0.007618156478276017,-0.007647322856116653,1193081.1272999996,-32640.93980000005,-0.027358524959545827
2025-11-04 00:00:00,1,500500.0,150.14999999999998,0.0,24023.999999999996,-28306.0,-4282.000000000004,-4432.150000000003,1156008.0374999996,-0.0038193696217538875,-0.003826682039062269,1193081.1272999996,-37073.08979999996,-0.031073402262173144
2025-11-05 00:00:00,1,494703.99999999994,148.41119999999998,0.0,20384.000000000055,7320.000000000017,27704.000000000073,27555.588800000074,1183563.6262999997,0.023836848798726384,0.0235571865783725,1193081.1272999996,-9517.500999999931,-0.007977245454832138
2025-11-06 00:00:00,1,505812.0,151.7436,0.0,-2439.999999999948,23783.999999999927,21343.999999999978,21192.25639999998,1204755.8826999997,0.01790546442040486,0.017747049789093063,1204755.8826999997,0.0,0.0
2025-11-07 00:00:00,1,499592.0,149.8776,0.0,-5121.999999999961,0.0,-5121.999999999961,-5271.877599999961,1199484.0050999997,-0.004375888655704374,-0.004385490878879663,1204755.8826999997,-5271.877600000007,-0.004375888655704374
2025-11-10 00:00:00,1,533120.0,159.93599999999998,0.0,-6272.0000000000055,2520.99999999991,-3751.0000000000955,-3910.936000000095,1195573.0690999997,-0.003260515341072745,-0.0032658424036820306,1204755.8826999997,-9182.813599999994,-0.007622136344684338
2025-11-11 00:00:00,1,499959.99999999994,149.98799999999997,0.0,0.0,11426.000000000036,11426.000000000036,11276.012000000037,1206849.0810999996,0.009431470389750674,0.009387271760937593,1206849.0810999996,0.0,0.0
2025-11-12 00:00:00,1,501759.0,150.52769999999998,0.0,17138.99999999995,-15956.999999999975,1181.9999999999745,1031.4722999999744,1207880.5533999996,0.0008546820941852662,0.0008543170614207104,1207880.5533999996,0.0,0.0
2025-11-13 00:00:00,1,498004.0,149.4012,0.0,0.0,0.0,0.0,-149.4012,1207731.1521999997,-0.00012368872036183642,-0.00012369637044243442,1207880.5533999996,-149.40119999996386,-0.00012368872036183642
2025-11-14 00:00:00,0,0.0,0.0,0.0,0.0,-6587.99999999999,-6587.99999999999,-6587.99999999999,1201143.1521999997,-0.005454856395812335,-0.005469788451196308,1207880.5533999996,-6737.401199999964,-0.005577870411966779
2025-11-17 00:00:00,0,0.0,0.0,0.0,0.0,-8662.000000000011,-8662.000000000011,-8662.000000000011,1192481.1521999997,-0.007211463499695925,-0.007237591793873825,1207880.5533999996,-15399.401199999964,-0.012749109302780837
2025-11-18 00:00:00,1,481900.0,144.57,0.0,244.00000000003814,-1098.0000000000416,-854.0000000000034,-998.5700000000033,1191482.5821999996,-0.0008373884972167067,-0.0008377393028183982,1207880.5533999996,-16397.97120000003,-0.01357582184251771
2025-11-19 00:00:00,1,492633.0,147.7899,0.0,-13081.000000000015,0.0,-13081.000000000015,-13228.789900000014,1178253.7922999996,-0.011102797554601085,-0.01116489366620625,1207880.5533999996,-29626.761100000003,-0.024527889795563973
2025-11-20 00:00:00,0,0.0,0.0,0.0,0.0,6477.000000000065,6477.000000000065,6477.000000000065,1184730.7922999999,0.005497117889480263,0.005482063880842876,1207880.5533999996,-23149.76109999977,-0.01916560460787009
2025-11-21 00:00:00,0,0.0,0.0,0.0,0.0,-19431.000000000015,-19431.000000000015,-19431.000000000015,1165299.7922999999,-0.016401194369462857,-0.01653718292455259,1207880.5533999996,-42580.76109999977,-0.03525246017095107
2025-11-24 00:00:00,1,499364.0,149.80919999999998,0.0,-39115.99999999998,71881.99999999996,32765.999999999978,32616.19079999998,1197915.9830999998,0.02798952768679719,0.02760497990598475,1207880.5533999996,-9964.570299999788,-0.008249632194136325
2025-11-25 00:00:00,1,501897.0,150.5691,0.0,6128.99999999999,0.0,6128.99999999999,5978.43089999999,1203894.4139999996,0.004990692990445522,0.004978280762134115,1207880.5533999996,-3986.1393999999855,-0.003300110585255811
2025-11-26 00:00:00,0,0.0,0.0,0.0,0.0,-2269.999999999952,-2269.999999999952,-2269.999999999952,1201624.4139999999,-0.001885547414791633,-0.0018873272970385021,1207880.5533999996,-6256.139399999753,-0.005179435485064832
2025-11-27 00:00:00,0,0.0,0.0,0.0,0.0,11350.0,11350.0,11350.0,1212974.4139999999,0.009445547100876306,0.009401216851206992,1212974.4139999999,0.0,0.0
2025-11-28 00:00:00,1,517106.0,155.1318,0.0,-7944.999999999952,7944.999999999952,0.0,-155.1318,1212819.2821999998,-0.0001278937116970802,-0.00012790189079520359,1212974.4139999999,-155.13180000009015,-0.0001278937116970802
2025-12-01 00:00:00,1,512087.99999999994,153.62639999999996,0.0,-29943.99999999998,0.0,-29943.99999999998,-30097.626399999983,1182721.6557999998,-0.02481624990773912,-0.025129364107864434,1212974.4139999999,-30252.75820000004,-0.02494096977712512
2025-12-02 00:00:00,0,0.0,0.0,0.0,0.0,-1519.9999999999677,-1519.9999999999677,-1519.9999999999677,1181201.6557999998,-0.0012851713609419724,-0.0012859979018958682,1212974.4139999999,-31772.75820000004,-0.026194087717995362
2025-12-03 00:00:00,0,0.0,0.0,0.0,0.0,-13984.000000000025,-13984.000000000025,-13984.000000000025,1167217.6557999998,-0.011838791396316606,-0.011909427941573139,1212974.4139999999,-45756.75820000004,-0.03772277277400182
2025-12-04 00:00:00,1,465120.0,139.536,0.0,10944.000000000036,-12464.000000000004,-1519.9999999999673,-1659.5359999999673,1165558.1197999998,-0.0014217879516761345,-0.0014227996512277603,1212974.4139999999,-47416.29420000012,-0.03909092694184402
2025-12-05 00:00:00,1,497750.0,149.325,0.0,-15949.999999999989,0.0,-15949.999999999989,-16099.32499999999,1149458.7947999998,-0.013812545875243387,-0.01390882670402047,1212974.4139999999,-63515.619200000074,-0.05236352759539742
2025-12-08 00:00:00,0,0.0,0.0,0.0,0.0,18750.0,18750.0,18750.0,1168208.7947999998,0.016312024480409804,0.016180412716514134,1212974.4139999999,-44765.619200000074,-0.03690565825900438
2025-12-09 00:00:00,0,0.0,0.0,0.0,0.0,6850.000000000023,6850.000000000023,6850.000000000023,1175058.7947999998,0.005863677820686863,0.005846553370790778,1212974.4139999999,-37915.619200000074,-0.03125838332810871
2025-12-10 00:00:00,1,507400.0,152.22,0.0,-7699.99999999996,7699.99999999996,0.0,-152.22,1174906.5747999998,-0.00012954245410834453,-0.00012955084545675114,1212974.4139999999,-38067.839200000046,-0.03138387649452934
2025-12-11 00:00:00,1,495390.0,148.617,0.0,-17640.000000000015,0.0,-17640.000000000015,-17788.617000000013,1157117.9578,-0.01514045234024497,-0.015256239185511554,1212974.4139999999,-55856.4561999999,-0.04604916274845672
2025-12-12 00:00:00,1,476280.00000000006,142.88400000000001,0.0,5880.0000000000055,-7349.999999999974,-1469.9999999999682,-1612.8839999999682,1155505.0738,-0.0013938803638192665,-0.0013948527187228913,1212974.4139999999,-57469.34019999998,-0.047378856088550636
2025-12-15 00:00:00,1,493449.0,148.0347,0.0,-4389.000000000018,0.0,-4389.000000000018,-4537.034700000018,1150968.0391,-0.003926451560337552,-0.003934180308936969,1212974.4139999999,-62006.37489999994,-0.05111927686547224
2025-12-16 00:00:00,0,0.0,0.0,0.0,0.0,1881.0000000000157,1881.0000000000157,1881.0000000000157,1152849.0391,0.0016342764838812585,0.0016329425072616898,1212974.4139999999,-60125.37489999994,-0.04956854341364525
2025-12-17 00:00:00,0,0.0,0.0,0.0,0.0,-6897.00000000002,-6897.00000000002,-6897.00000000002,1145952.0391,-0.00598256993420776,-0.0060005372018472145,1212974.4139999999,-67022.37489999994,-0.05525456607034407
2025-12-18 00:00:00,1,479655.0,143.89649999999997,0.0,-626.9999999999866,-3761.9999999999754,-4388.999999999962,-4532.896499999962,1141419.1426,-0.003955572611538005,-0.003963416580639625,1212974.4139999999,-71555.27139999997,-0.05899157523367182
2025-12-19 00:00:00,1,478913.99999999994,143.67419999999996,0.0,-29406.999999999935,0.0,-29406.999999999935,-29550.674199999936,1111868.4684,-0.025889415287610795,-0.026230445118704034,1212974.4139999999,-101105.94559999998,-0.08335373313158767
2025-12-22 00:00:00,1,462110.00000000006,138.633,0.0,-75617.99999999997,88220.99999999999,12603.000000000015,12464.367000000015,1124332.8354,0.011210289125238582,0.011147919522097708,1212974.4139999999,-88641.57859999989,-0.07307786345442224
2025-12-23 00:00:00,1,527310.0,158.19299999999998,0.0,-82026.00000000007,0.0,-82026.00000000007,-82184.19300000007,1042148.6423999999,-0.07309596447991462,-0.07590524032831368,1212974.4139999999,-170825.77159999998,-0.1408321310230044
2025-12-24 00:00:00,1,414036.0,124.21079999999999,0.0,-27341.999999999938,-3906.0000000000036,-31247.99999999994,-31372.210799999943,1010776.4316,-0.03010339362698944,-0.030565804534002483,1212974.4139999999,-202197.98239999986,-0.16669599957448067
2025-12-25 00:00:00,1,491064.00000000006,147.3192,0.0,39815.999999999935,0.0,39815.999999999935,39668.68079999994,1050445.1124,0.03924575164184119,0.038495211234475746,1212974.4139999999,-162529.3015999999,-0.1339923577316281
2025-12-26 00:00:00,0,0.0,0.0,0.0,0.0,-13272.000000000011,-13272.000000000011,-13272.000000000011,1037173.1123999999,-0.012634643965049208,-0.012715139822174374,1212974.4139999999,-175801.3016,-0.1449340559627007
2025-12-29 00:00:00,0,0.0,0.0,0.0,0.0,-35391.999999999935,-35391.999999999935,-35391.999999999935,1001781.1124,-0.03412352246396311,-0.03471932299120078,1212974.4139999999,-211193.3015999999,-0.17411191791222724
2025-12-30 00:00:00,1,491064.00000000006,147.3192,0.0,8848.000000000007,0.0,8848.000000000007,8700.680800000007,1010481.7932,0.008685211462168052,0.008647711983936398,1212974.4139999999,-202492.62079999992,-0.1669389052752105
2025-12-31 00:00:00,1,502885.0,150.8655,0.0,-17845.00000000004,0.0,-17845.00000000004,-17995.86550000004,992485.9276999999,-0.017809193219613273,-0.017969685245285444,1212974.4139999999,-220488.4863,-0.18177505127490678
2026-01-05 00:00:00,0,0.0,0.0,0.0,0.0,3869.999999999994,3869.999999999994,3869.999999999994,996355.9276999999,0.0038992996192583895,0.0038917170552323493,1212974.4139999999,-216618.4863,-0.17858454704387527
2026-01-06 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996355.9276999999,0.0,0.0,1212974.4139999999,-216618.4863,-0.17858454704387527
2026-01-07 00:00:00,1,490200.0,147.05999999999997,0.0,2580.0000000000214,-1289.9999999999725,1290.0000000000489,1142.940000000049,997498.8677,0.0011471201889052818,0.001146462749268206,1212974.4139999999,-215475.54629999993,-0.17764228479431055
2026-01-08 00:00:00,1,499968.0,149.9904,0.0,17856.000000000015,0.0,17856.000000000015,17706.009600000016,1015204.8772999999,0.017750405713067074,0.017594707038127492,1212974.4139999999,-197769.53669999994,-0.16304510170813868
2026-01-09 00:00:00,0,0.0,0.0,0.0,0.0,-35711.99999999996,-35711.99999999996,-35711.99999999996,979492.8773,-0.03517713596390337,-0.03581075507681296,1212974.4139999999,-233481.53669999982,-0.19248677796100644
2026-01-12 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979492.8773,0.0,0.0,1212974.4139999999,-233481.53669999982,-0.19248677796100644
2026-01-13 00:00:00,1,476160.0,142.84799999999998,0.0,5952.0000000000055,-11904.000000000011,-5952.0000000000055,-6094.848000000005,973398.0293,-0.006222452598941386,-0.006241892742652334,1212974.4139999999,-239576.38469999982,-0.19751149070816254
2026-01-14 00:00:00,1,494912.0,148.47359999999998,0.0,1407.99999999997,0.0,1407.99999999997,1259.52639999997,974657.5557,0.0012939479658755637,0.0012931115366592075,1212974.4139999999,-238316.85829999985,-0.19647311233392584
2026-01-15 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974657.5557,0.0,0.0,1212974.4139999999,-238316.85829999985,-0.19647311233392584
2026-01-16 00:00:00,0,0.0,0.0,0.0,0.0,-14080.000000000013,-14080.000000000013,-14080.000000000013,960577.5557,-0.014446099471201124,-0.014551460299208915,1212974.4139999999,-252396.85829999985,-0.2080809416809346
2026-01-19 00:00:00,1,475200.0,142.55999999999997,0.0,-10560.000000000025,3520.00000000005,-7039.999999999975,-7182.559999999976,953394.9957,-0.007477334815267356,-0.007505430223370604,1212974.4139999999,-259579.4182999999,-0.21400238562657758
2026-01-20 00:00:00,1,499972.0,149.99159999999998,0.0,102267.00000000003,0.0,102267.00000000003,102117.00840000004,1055512.0041,0.10710881519262005,0.10175194626927009,1212974.4139999999,-157462.40989999985,-0.12981511240681443
2026-01-21 00:00:00,1,670417.0,201.12509999999997,0.0,-56815.00000000005,124992.99999999999,68177.99999999994,67976.87489999994,1123488.879,0.06440180181367205,0.06241295291747655,1212974.4139999999,-89485.53499999992,-0.07377363773478562
2026-01-22 00:00:00,1,499800.0,149.94,0.0,-9996.00000000001,0.0,-9996.00000000001,-10145.94000000001,1113342.939,-0.009030743596706303,-0.00907176793528975,1212974.4139999999,-99631.47499999986,-0.0821381505249128
2026-01-23 00:00:00,0,0.0,0.0,0.0,0.0,48314.00000000001,48314.00000000001,48314.00000000001,1161656.939,0.04339543397418533,0.04248023549363335,1212974.4139999999,-51317.47499999986,-0.04230713723859292
2026-01-26 00:00:00,0,0.0,0.0,0.0,0.0,19992.00000000002,19992.00000000002,19992.00000000002,1181648.939,0.0172099002113395,0.01706348732552216,1212974.4139999999,-31325.47499999986,-0.025825338637357143
2026-01-27 00:00:00,1,549780.0,164.934,0.0,-13328.000000000013,4997.999999999967,-8330.000000000045,-8494.934000000045,1173154.005,-0.0071890505882307165,-0.0072150163332885655,1212974.4139999999,-39820.408999999985,-0.03282872955966576
